is_mt,latitude,longitude
1,40.7199725,-73.9928968
0,40.6695557,-73.8463307
0,40.7338788,-73.705087
0,40.6401019,-73.9622815
0,40.69985,-73.8097311
0,40.6787891,-73.8442543
0,40.7535447,-73.8338037
1,40.74468,-73.987305
1,40.7642781,-73.9730158
0,40.6838,-73.72786
0,40.70314,-73.95965
1,40.7134676,-73.9973018
0,40.63721,-74.12689
0,40.7070316,-73.8316582
1,40.7360047,-73.9936167
0,40.6736347,-73.7638308
0,40.6397209,-73.7425082
1,40.741023,-73.978615
1,40.8050573,-73.9390342
0,40.6215812,-74.0227732
1,40.8511796,-73.9392377
0,40.6447898,-74.0143238
0,40.6409447,-73.948513
0,40.6267701,-74.0150008
0,40.6842767,-73.7750138
0,40.6152042,-73.9633618
0,40.6299457,-74.1385982
0,40.6073372,-73.9618859
1,40.7679171,-73.9857147
0,40.6837777,-73.7697441
0,40.7311546,-73.842815
0,40.6768131,-73.9192363
0,40.6590066,-73.9452589
0,40.682495,-73.9878567
1,40.7601164,-73.9848356
0,40.53644,-74.21963
0,40.7434569,-73.8821148
0,40.7509086,-73.8930483
0,40.5957044,-74.0849109
0,40.592631,-74.1008291
1,40.7597301,-73.9916833
0,40.784386,-73.84463
0,40.67868,-73.9904279
1,40.7339213,-73.9927942
0,40.6082027,-73.9207095
1,40.7378861,-73.9809038
1,40.7583082,-73.9629257
0,40.7107162,-73.9535811
0,40.7734495,-73.9139743
0,40.618874,-73.952156
1,40.7295515,-73.9899011
0,40.731153,-73.9517808
0,40.6998472,-73.9615697
1,40.7852936,-73.9693348
1,40.8029708,-73.9638616
0,40.6661587,-73.9953068
1,40.7113923,-74.0085993
0,40.5901067,-73.8140908
1,40.7624884,-73.9629739
1,40.8554683,-73.9367468
1,40.7967631,-73.945095
0,40.6762151,-73.9087064
0,40.6843183,-73.7696774
1,40.7655201,-73.9800367
0,40.630842,-73.9030725
0,40.6936315,-73.9133128
0,40.6734382,-73.9029674
0,40.60629,-73.96182
0,40.757333,-73.9313498
0,40.670956,-73.91107
1,40.8055091,-73.9620072
0,40.596397,-73.93661
0,40.619946,-74.00686
1,40.7152345,-74.0133505
1,40.74544,-73.9754
0,40.7018598,-73.8819106
1,40.7354326,-73.9826943
0,40.6339552,-74.0857486
0,40.616518,-74.0304832
0,40.6817243,-73.9962071
0,40.592728,-73.79813
0,40.6896895,-73.9923627
1,40.8656782,-73.9268922
0,40.6968717,-73.9230239
0,40.626305,-73.919945
1,40.7050295,-74.0133268
1,40.7378519,-73.9938655
1,40.7360047,-73.9936167
0,40.640823,-73.96531
0,40.70507,-73.88975
0,40.661465,-73.83276
0,40.631805,-73.88749
0,40.700492,-73.9013267
1,40.7136919,-74.0137542
1,40.7454217,-73.9909669
0,40.6445538,-73.9276606
0,40.5884704,-74.0903852
1,40.7585739,-73.9850489
0,40.7588003,-73.83535
1,40.7159536,-73.9867215
0,40.6303847,-73.8949996
0,40.7405332,-73.8763461
0,40.7624846,-73.9073102
0,40.6037909,-73.9544333
1,40.7152372,-74.0133794
1,40.777544,-73.957008
1,40.7733413,-73.94901
0,40.6606564,-73.8857861
0,40.76226,-73.7569828
1,40.7396742,-73.990946
0,40.76508,-73.91955
0,40.7680216,-73.7732905
0,40.6802965,-73.8446402
0,40.7257899,-73.791744
1,40.74616,-73.97913
0,40.6784,-73.91308
1,40.7595778,-73.9680255
1,40.7206259,-73.9949711
0,40.6670841,-73.7869709
1,40.7629663,-73.9739693
0,40.6656136,-73.7356712
0,40.7521997,-73.8123571
1,40.8057847,-73.950654
0,40.7418634,-73.9075049
1,40.7189,-73.988045
0,40.6346066,-73.9853794
0,40.710716,-73.95359
0,40.688,-73.99757
1,40.7300787,-73.9928416
1,40.7647319,-73.9663588
1,40.7334357,-73.9954897
0,40.6127337,-74.0117129
0,40.6016379,-73.9518348
0,40.6969748,-73.906525
0,40.639736,-73.906746
0,40.6595381,-73.7399303
0,40.679607,-73.89303
1,40.7100794,-74.016383
0,40.7678648,-73.7381752
0,40.6902856,-73.7913825
1,40.7260539,-73.9835337
1,40.7834679,-73.9590046
1,40.8197204,-73.9404768
1,40.727875,-74.00543
1,40.8197204,-73.9404768
0,40.59779,-73.9462309
1,40.7630434,-73.9565264
1,40.7552921,-73.9949215
0,40.6889456,-73.8532092
0,40.618958,-73.98525
1,40.811567,-73.9427202
0,40.57663,-74.149025
1,40.7244328,-73.9934591
1,40.736035,-73.9978061
0,40.6201606,-74.0769561
1,40.7618573,-73.9634255
0,40.6328186,-73.9102789
0,40.648228,-74.0845
0,40.6941482,-73.9402644
1,40.7176779,-74.0057791
0,40.7058999,-73.9630991
0,40.77035,-73.87084
0,40.649525,-73.98072
1,40.862206,-73.92513
0,40.6450725,-73.8786491
0,40.7188945,-73.7884358
0,40.7676314,-73.8809528
1,40.7223002,-73.9971211
0,40.6484415,-73.8824124
0,40.6054825,-73.9997191
0,40.657264,-73.7429991
0,40.7031,-73.98666
1,40.7152372,-74.0133794
1,40.7067007,-74.0160467
0,40.7373345,-73.8704089
1,40.7353072,-74.0101034
1,40.803123,-73.9404375
0,40.591994,-73.9373744
0,40.6462931,-74.0198375
0,40.5424295,-74.1459041
0,40.6301138,-74.0100046
1,40.76311,-73.962524
1,40.7652528,-73.9950868
1,40.7832478,-73.9447234
0,40.6755444,-73.9110038
0,40.7095517,-73.9588589
0,40.67543,-73.73389
0,40.657513,-73.96032
0,40.6668538,-73.7367116
0,40.6575,-73.839455
0,40.678749,-73.8204991
0,40.6626765,-73.9456127
0,40.76132,-73.9170907
0,40.7215043,-73.9384288
0,40.6063855,-74.0012065
1,40.7339788,-73.9909432
1,40.762234,-73.98987
1,40.7580355,-73.9601826
1,40.743782,-73.97352
0,40.7051481,-73.7956894
0,40.7541222,-73.8813163
0,40.7630128,-73.7777368
0,40.702744,-73.89732
0,40.6939703,-73.7635965
0,40.7635881,-73.836024
0,40.7137996,-73.9331802
0,40.783421,-73.8139085
0,40.5602903,-74.1659207
1,40.7199532,-74.0085823
0,40.630599,-73.9703029
0,40.6576342,-73.7490239
0,40.635782,-74.0364982
0,40.598312,-73.9611853
0,40.6542235,-73.9153065
1,40.7609285,-73.969133
1,40.7622265,-73.9681866
0,40.6772785,-73.8415215
0,40.7581413,-73.8351603
1,40.742863,-74.003975
1,40.7390789,-74.0030817
1,40.7246917,-73.9784146
0,40.6949484,-73.9920989
0,40.6998204,-73.9201281
1,40.815206,-73.9474895
1,40.7589494,-73.9684806
1,40.72455,-73.99975
1,40.758678,-73.9833416
0,40.677845,-73.95282
0,40.580067,-73.96992
1,40.7605247,-73.9799732
1,40.7177239,-73.9857652
0,40.641947,-73.9166193
0,40.687765,-73.7409452
0,40.5827218,-73.9862655
1,40.7280492,-73.982689
0,40.5566168,-74.203986
0,40.5995309,-73.9709829
0,40.7098494,-73.8595584
1,40.7504525,-73.9872921
0,40.6157521,-74.0815002
0,40.7412507,-73.8191181
0,40.6799355,-73.9138822
0,40.7016614,-73.9614533
0,40.7149045,-73.7744415
1,40.74777,-74.000404
1,40.71532,-74.00905
0,40.612537,-74.1302169
0,40.678314,-74.00637
0,40.6747627,-73.7611483
0,40.7657706,-73.9189877
1,40.7146,-74.01585
0,40.672497,-73.91686
1,40.7548409,-73.9841185
0,40.665154,-73.95374
0,40.679718,-74.01504
0,40.6097428,-73.9446726
0,40.638878,-74.00605
0,40.670701,-73.7736537
0,40.713173,-73.90076
0,40.7028813,-73.8579537
0,40.7497446,-73.8843088
1,40.8315678,-73.9429813
0,40.6913744,-73.8098815
0,40.701557,-73.93685
0,40.6963501,-73.7966612
0,40.5939967,-73.9807109
1,40.74347,-74.00725
0,40.6320672,-73.9186024
1,40.736282,-73.97892
0,40.746817,-73.826155
1,40.8109467,-73.9630589
0,40.6121926,-73.9232296
1,40.7597902,-73.9879256
0,40.6262377,-73.9708633
0,40.5973442,-74.0709595
0,40.7416506,-73.7165681
1,40.784534,-73.9736
0,40.6405992,-73.9943321
1,40.7162809,-74.0045344
0,40.67886,-73.88803
0,40.7420629,-73.9507012
1,40.7464777,-73.9838968
1,40.8064149,-73.9422623
0,40.7045646,-73.9106548
0,40.7604754,-73.9221959
0,40.6774132,-73.9303181
0,40.671027,-73.8129856
0,40.7004248,-73.9443882
0,40.617516,-74.068665
0,40.651733,-73.93039
1,40.7892055,-73.9548156
0,40.7051035,-73.8593664
0,40.6841675,-73.9293087
0,40.6599718,-73.8873804
1,40.7502939,-73.9948425
1,40.7115699,-74.0157846
0,40.6941415,-73.8369269
0,40.7620949,-73.7660585
0,40.7214324,-73.8927385
0,40.7853737,-73.8402892
0,40.6007354,-73.9821674
0,40.6290328,-74.001931
0,40.7044022,-73.8939164
0,40.6195623,-74.0153666
0,40.5822717,-73.986118
1,40.8228364,-73.9419157
0,40.6417288,-73.9076365
1,40.7749544,-73.9610101
0,40.5926796,-74.1616767
0,40.6788179,-73.9653422
0,40.6881494,-73.8488335
0,40.695026,-73.75643
0,40.6094,-73.967674
0,40.7626803,-73.7705182
0,40.6988224,-73.9349768
0,40.7816666,-73.827707
0,40.7594573,-73.9358814
0,40.6352397,-73.9676275
0,40.7684391,-73.9199556
0,40.5819581,-73.9599419
1,40.832686,-73.9396774
1,40.8461057,-73.9360798
1,40.7229535,-73.9977199
0,40.5796897,-74.100392
0,40.7556481,-73.94205
0,40.7627265,-73.9269872
1,40.718456,-73.99482
0,40.6905963,-73.9516118
0,40.6282273,-73.9268605
0,40.6761645,-73.7799767
0,40.7445552,-73.8137861
0,40.7301174,-73.8623119
0,40.7123127,-73.8262306
1,40.7589993,-73.9705345
0,40.7325834,-73.8680511
0,40.7379231,-73.7055743
1,40.7520641,-73.9735043
1,40.7477733,-73.9850441
1,40.7589993,-73.9705345
0,40.7642669,-73.9157911
0,40.76813,-73.87625
1,40.8421538,-73.9422783
0,40.6063484,-73.9527245
0,40.5952986,-74.0628627
0,40.6654783,-73.7487889
1,40.7204364,-74.0066956
0,40.7455568,-73.813675
0,40.59791,-74.08361
0,40.7619942,-73.9424705
1,40.8177613,-73.9474405
0,40.637264,-73.9897889
0,40.7209826,-73.8408584
1,40.7164814,-73.9989863
0,40.676075,-73.97168
0,40.751,-73.82571
1,40.717452,-73.9849355
0,40.7339756,-73.7571148
0,40.6374154,-73.999092
0,40.7272282,-73.7104995
0,40.6655345,-73.7788691
0,40.6954952,-73.7839338
1,40.7514416,-73.9760491
0,40.6666041,-73.913867
1,40.725432,-73.996771
0,40.6893924,-73.8199403
1,40.7175957,-73.9963277
0,40.663117,-73.9158755
0,40.607655,-74.01703
0,40.5811716,-73.8390603
0,40.6892748,-73.9239738
0,40.6800822,-73.971395
0,40.5927674,-73.969704
1,40.7678891,-73.9815125
0,40.753403,-73.90587
1,40.760254,-73.967545
0,40.6371956,-74.0077862
0,40.601683,-74.1632938
1,40.7241363,-73.9926041
0,40.6722269,-74.0110059
0,40.6772496,-73.9275386
0,40.7575342,-73.8665687
1,40.7067007,-74.0160467
0,40.6892981,-73.9303237
0,40.6551306,-73.7342459
1,40.7557807,-74.0019852
0,40.7239035,-73.820648
0,40.7405317,-73.75922
0,40.680653,-73.86575
0,40.7218434,-73.9044338
0,40.6323671,-73.9877145
0,40.7424379,-73.7651495
1,40.744099,-73.9956441
1,40.753475,-73.99254
0,40.6937323,-73.9631275
0,40.6885723,-73.9910936
0,40.6680266,-73.7731365
0,40.7654813,-73.9136994
1,40.7639984,-73.9960038
0,40.7343456,-73.9358659
0,40.6337945,-74.0113274
1,40.75906,-73.97262
0,40.7432641,-73.9196285
0,40.61211,-73.96679
1,40.8398674,-73.9369134
1,40.7503074,-74.0083661
0,40.6003191,-73.9428907
0,40.6893355,-73.9560696
0,40.6203359,-74.0181512
1,40.7723743,-73.9607841
1,40.7241363,-73.9926041
0,40.5755654,-73.9812022
0,40.724905,-73.8577624
0,40.699482,-73.96104
0,40.637108,-73.89338
0,40.6959519,-73.9823908
1,40.7763113,-73.9642299
0,40.6697253,-73.8609622
0,40.7020509,-73.8919834
0,40.724358,-73.742516
1,40.7835703,-73.947583
0,40.7301174,-73.8623119
0,40.685512,-73.9742808
0,40.7036649,-73.9470508
0,40.6905469,-73.9585786
0,40.628647,-73.95207
0,40.647694,-73.98037
1,40.7567104,-73.9864571
1,40.7885854,-73.9552819
1,40.796006,-73.9354092
0,40.6605783,-73.990636
1,40.71778,-73.99683
0,40.753765,-73.80489
0,40.7668584,-73.7626808
0,40.7145932,-73.9387562
1,40.7947356,-73.9698722
0,40.6524639,-73.9228481
0,40.6947964,-73.9824524
0,40.6678344,-73.8948325
0,40.7739311,-73.8097469
0,40.7485401,-73.9496281
0,40.73572,-73.93677
1,40.7591997,-73.9846193
0,40.626183,-73.994156
1,40.7529991,-73.9698874
0,40.7726989,-73.9326843
0,40.6989759,-73.8970482
0,40.6271383,-74.0763805
1,40.7832478,-73.9447234
0,40.6862342,-73.8241748
0,40.6833771,-73.7604251
0,40.6949617,-73.987162
0,40.7703185,-73.8707779
0,40.7181717,-73.7361337
0,40.7204568,-73.8042645
0,40.6903513,-73.8410758
0,40.7635164,-73.9141929
0,40.7229904,-73.9355882
0,40.7018824,-73.8055164
0,40.658924,-74.00302
0,40.6289966,-74.1072175
1,40.78113,-73.9835273
1,40.73038,-73.9863758
1,40.7604566,-73.983731
0,40.6800101,-73.8230411
0,40.6306327,-74.0092229
0,40.6000839,-73.9659052
0,40.5512922,-74.1503711
0,40.6803133,-73.9433125
0,40.6695192,-73.8942314
1,40.7633655,-73.9592408
1,40.8208782,-73.9451618
0,40.7028482,-73.933523
1,40.7563515,-74.0054034
0,40.6053345,-73.7552743
0,40.58008,-73.96969
0,40.6607702,-73.9197423
0,40.63315,-73.96703
0,40.6717897,-73.9531035
1,40.8047731,-73.9413824
0,40.6718281,-73.774497
0,40.7527626,-73.8631855
1,40.7969865,-73.9317424
0,40.68625,-73.729614
0,40.6855459,-73.9785499
0,40.7007125,-73.8151384
0,40.7624202,-73.8275149
0,40.7073058,-73.7512138
0,40.7445767,-73.8258072
1,40.7784761,-73.9854489
0,40.6991771,-73.960499
0,40.5958049,-73.7646462
0,40.6224004,-73.9366363
0,40.6963525,-73.940706
0,40.728969,-73.8758408
0,40.6737483,-73.8432315
0,40.7388893,-73.8667612
0,40.634,-74.097275
0,40.580788,-74.096214
1,40.7465356,-73.9859503
1,40.7363121,-73.994324
0,40.6106657,-73.9679347
0,40.7084036,-73.8513665
0,40.6552747,-73.931772
0,40.6640557,-73.9426955
0,40.7066527,-73.9504063
1,40.8655357,-73.9272684
1,40.73384,-74.01007
0,40.607765,-73.98255
0,40.7140707,-73.9543399
0,40.6247649,-73.9651721
0,40.67754,-74.006325
0,40.6768082,-73.9557498
0,40.662674,-73.94562
1,40.8050573,-73.9390342
1,40.7936059,-73.9495073
0,40.7118249,-73.8361153
0,40.7515762,-73.8558359
0,40.6506684,-73.9524697
1,40.7414135,-73.9833603
0,40.6660608,-73.9586298
0,40.5987199,-73.7659971
0,40.7547026,-73.8453979
0,40.6836058,-73.914613
1,40.7726551,-73.9555525
1,40.7884768,-73.9670113
1,40.770415,-73.9876168
0,40.6069288,-73.747439
0,40.5637738,-74.1558518
0,40.7652244,-73.9316919
0,40.717098,-73.7407591
0,40.6735747,-73.9020767
0,40.6783285,-73.9720266
0,40.657184,-73.7659615
1,40.723423,-73.99028
1,40.76269,-73.99094
0,40.7629537,-73.8319573
0,40.7144361,-73.7599852
1,40.7152345,-74.0133505
0,40.6904041,-73.805741
0,40.639793,-73.929115
1,40.754584,-73.9991446
0,40.7008222,-73.7895391
0,40.7302915,-73.8160558
0,40.702557,-73.854866
1,40.7774101,-73.9787983
0,40.688553,-73.936745
0,40.7025952,-73.8552926
0,40.6661719,-73.7626389
0,40.7266255,-73.7348916
0,40.6911025,-73.9864632
0,40.608702,-73.9740294
0,40.7201651,-73.7990128
0,40.6558982,-73.8789573
0,40.7775564,-73.9078959
0,40.6695546,-73.9449618
0,40.733078,-73.79202
0,40.7533047,-73.912571
1,40.7184575,-73.9948089
0,40.6419491,-73.9322649
0,40.6324369,-73.8881726
0,40.6769384,-73.9218247
0,40.7451683,-73.8213811
0,40.5973175,-73.7542631
0,40.67834,-73.95521
0,40.731779,-73.7701087
0,40.717922,-73.95937
0,40.7086357,-73.9609407
0,40.7127143,-73.9605595
0,40.7489156,-73.9373965
0,40.7268115,-73.7759634
0,40.5724975,-73.9872431
1,40.715157,-74.00212
0,40.6965716,-73.9584342
0,40.6675224,-73.7806252
0,40.7117215,-73.8083049
1,40.7297762,-73.9868089
0,40.6524639,-73.9228481
1,40.7605353,-73.9583509
1,40.8062898,-73.9577227
0,40.760834,-73.924126
0,40.654327,-73.9221
0,40.7797489,-73.7947311
0,40.6851032,-73.9989544
0,40.6378239,-73.9892051
1,40.723457,-73.99472
0,40.7488428,-73.8629517
1,40.7586639,-73.9597202
0,40.678723,-73.9529869
0,40.624123,-74.00346
0,40.6962199,-73.8998689
0,40.6906466,-73.9080411
0,40.71704,-73.76424
0,40.6772556,-73.8117243
1,40.8083959,-73.9529531
1,40.7615008,-73.9978197
0,40.6824453,-73.9116652
1,40.7437832,-73.9735076
0,40.728275,-73.8913
1,40.7319824,-73.9819663
1,40.745293,-73.97709
1,40.7653647,-73.987578
1,40.7565272,-73.994019
0,40.61201,-74.12214
0,40.7019005,-73.9278112
0,40.6716042,-73.7280627
1,40.7999853,-73.9448468
0,40.743046,-73.91776
1,40.7198683,-73.9952597
1,40.8194796,-73.9418608
0,40.655593,-73.9471574
0,40.6857428,-73.8277385
0,40.7559699,-73.9126108
0,40.61847,-74.021225
1,40.7307234,-73.989053
0,40.6825097,-73.9763154
0,40.598237,-73.7542489
1,40.7472061,-73.9970984
1,40.7616096,-73.9707499
0,40.6947417,-73.8062441
0,40.73532,-73.86113
1,40.7293104,-73.9978857
1,40.7820551,-73.9537191
0,40.6265698,-73.9709207
1,40.7177239,-73.9857652
0,40.640068,-73.986885
0,40.7728695,-73.8932513
0,40.6751853,-73.8734281
0,40.6241708,-73.9704715
0,40.653324,-73.93829
0,40.6656265,-73.9096977
0,40.6466293,-73.9556509
0,40.602833,-73.765755
0,40.70212,-73.90959
0,40.75675,-73.828545
0,40.7134357,-73.7606922
0,40.6643433,-73.9315393
0,40.685074,-73.9779
1,40.722355,-73.9932609
0,40.6668489,-73.7381355
0,40.5755377,-73.9796399
0,40.6922774,-73.9881866
0,40.6723589,-73.8203108
0,40.6942955,-73.7486695
0,40.6715543,-73.9877145
0,40.6712046,-73.9005085
1,40.7589494,-73.9684806
0,40.6891376,-73.9907077
1,40.7616682,-73.9749156
0,40.6041783,-73.9123557
1,40.7077575,-74.015643
1,40.8133704,-73.9488312
0,40.662926,-73.76496
0,40.7577266,-73.7792633
0,40.7447645,-73.7580824
0,40.6801404,-73.9056581
1,40.7484685,-73.9924606
1,40.7667698,-73.9711844
1,40.735638,-73.996864
0,40.6864027,-73.9684896
1,40.7647907,-73.9842822
1,40.7104641,-73.9866216
0,40.62778,-73.97613
0,40.6983784,-73.9830501
0,40.584568,-73.986725
0,40.549593,-74.1373916
0,40.6320376,-73.9321669
1,40.7832478,-73.9447234
0,40.5721317,-74.1080873
0,40.7101436,-73.7375073
1,40.8635725,-73.9260124
1,40.7047985,-74.0166846
1,40.7506611,-73.9877793
0,40.7369238,-73.9375197
0,40.6298484,-74.034337
0,40.6747231,-73.8583814
0,40.6105032,-73.9576666
0,40.5704668,-74.1097619
1,40.7182736,-74.0053246
1,40.7183032,-73.9873956
0,40.6994387,-73.9122882
0,40.7852801,-73.8421094
0,40.7050353,-73.8574297
1,40.7583771,-73.9943762
0,40.757707,-73.7638432
0,40.6274743,-73.903254
0,40.5798186,-73.964238
0,40.553489,-74.1317787
1,40.7622874,-73.9702587
1,40.834114,-73.941118
1,40.7514468,-74.0014293
0,40.6121091,-73.9667815
0,40.6723897,-73.8746231
0,40.6292816,-74.1133604
0,40.703333,-73.8637955
0,40.7266237,-73.9064473
0,40.7412976,-73.8802781
1,40.8401945,-73.9430642
0,40.7119458,-73.774502
0,40.725147,-73.8697074
0,40.7109458,-73.828099
0,40.7455109,-73.7553729
0,40.7008705,-73.8322761
1,40.8195719,-73.9517457
0,40.7639671,-73.9226648
1,40.8191422,-73.9371787
0,40.6587232,-73.9751561
0,40.7620866,-73.7742492
0,40.6737013,-74.0044306
0,40.716518,-73.7742484
1,40.7457274,-73.9781227
1,40.774809,-73.9844135
0,40.7006491,-73.908727
0,40.6286539,-73.9951617
0,40.726883,-73.7946
1,40.7437832,-73.9735076
0,40.75401,-73.948395
0,40.6966162,-73.8162064
1,40.7798424,-73.9464738
0,40.6420578,-74.02042
0,40.6134145,-74.1182859
0,40.610077,-74.00732
1,40.7579729,-73.9855364
0,40.6964431,-73.9222707
1,40.7497339,-73.9740683
0,40.725974,-73.9407373
0,40.7260613,-73.9398064
0,40.6417288,-73.9076365
0,40.5816805,-73.9673078
0,40.6554241,-73.950066
0,40.6563066,-73.9188647
0,40.7396319,-73.8248133
0,40.6357409,-74.0260387
1,40.8036981,-73.9379121
1,40.7230357,-73.9949095
0,40.666077,-73.995224
1,40.729084,-73.98133
0,40.7410279,-73.8769587
1,40.7606005,-73.9643142
1,40.7878593,-73.9516098
1,40.783146,-73.97833
0,40.5431538,-74.1737721
1,40.753944,-73.972145
0,40.633027,-73.9254574
0,40.6146211,-73.9686568
0,40.7706748,-73.7354925
1,40.7509908,-73.9906233
0,40.781513,-73.82239
0,40.70462,-73.89303
1,40.7767295,-73.9792787
0,40.7244356,-73.8692939
1,40.8226439,-73.9532176
0,40.7489935,-73.8968698
1,40.74485,-73.995094
1,40.7513655,-73.9679753
0,40.6919494,-73.9398228
0,40.6547385,-73.9069229
1,40.75738,-73.966705
0,40.6834101,-73.8909355
1,40.7515772,-73.982275
1,40.7132559,-74.009256
0,40.5858119,-73.9529911
0,40.596182,-74.0635477
0,40.63532,-74.02324
0,40.6527684,-73.8862898
0,40.5965113,-73.9078755
0,40.6938611,-73.9622115
1,40.7553738,-73.9874463
1,40.7646168,-73.9583231
0,40.6219409,-73.917516
0,40.6484356,-73.8932738
0,40.6758869,-73.9034649
0,40.6832504,-73.818677
0,40.6572811,-73.9473543
0,40.6936625,-73.8521639
1,40.7608228,-73.9983142
0,40.7474705,-73.7553369
0,40.640626,-73.9862933
0,40.75819,-73.880974
1,40.7472061,-73.9970984
0,40.5978331,-73.965485
1,40.766285,-73.98186
1,40.7565681,-73.990276
1,40.8344521,-73.9477959
0,40.7141458,-73.8823434
0,40.7575008,-73.7311303
0,40.64609,-73.89691
0,40.6448752,-73.9020396
1,40.7219679,-74.0082326
1,40.713511,-73.9886013
0,40.634834,-74.029366
1,40.7171751,-74.0128675
1,40.769005,-73.992355
0,40.68231,-73.84495
1,40.8163616,-73.9540891
0,40.676952,-73.888596
1,40.7756775,-73.9646888
1,40.7509908,-73.9906233
0,40.5765028,-74.1036882
0,40.6944713,-73.9570868
0,40.678723,-73.9529869
1,40.71955,-73.98291
0,40.7651673,-73.8842712
0,40.6644703,-73.8959191
0,40.7353248,-73.865159
0,40.7394,-73.77516
1,40.7584871,-73.9751333
0,40.6901224,-73.9231687
1,40.706767,-74.0125084
0,40.6805947,-73.9808878
0,40.6555605,-73.892711
0,40.685169,-73.8623074
1,40.7314101,-73.9969728
0,40.738834,-73.80926
1,40.7240824,-73.9788586
0,40.7393958,-73.8779179
1,40.7659332,-73.9908775
1,40.8214864,-73.9485395
1,40.7677437,-73.9821119
0,40.6656562,-73.8151706
0,40.6532827,-74.0087575
0,40.72049,-73.939476
0,40.6671469,-73.8994728
1,40.783337,-73.970764
0,40.6967411,-73.7629123
1,40.7849752,-73.982638
1,40.7462608,-73.9833988
0,40.6585778,-73.8906229
0,40.6093984,-73.7586125
0,40.6224004,-73.9366363
1,40.8323792,-73.9408847
0,40.6447207,-73.9411987
0,40.7228356,-73.9568665
0,40.7132692,-73.9620814
1,40.763645,-73.9776872
0,40.619247,-73.97094
0,40.5183183,-74.2040058
1,40.7594056,-73.9851029
0,40.7523188,-73.8984708
1,40.7960032,-73.9354092
1,40.8398674,-73.9369134
1,40.7310667,-74.0080064
1,40.7514187,-73.9876456
0,40.7363151,-73.8513403
1,40.7139742,-73.9833275
1,40.777095,-73.9821021
0,40.7530372,-73.9406158
0,40.6936625,-73.8521639
0,40.6697124,-73.9477302
0,40.709568,-73.79115
1,40.7775048,-73.9549463
0,40.76235,-73.9261862
0,40.682374,-73.9616086
0,40.5758727,-73.959474
0,40.759725,-73.9205977
0,40.636227,-73.88595
1,40.7925479,-73.9410356
0,40.7700398,-73.9094984
1,40.755207,-73.996654
0,40.676434,-73.86816
1,40.7623963,-73.9786009
1,40.7560314,-73.9790253
1,40.7279758,-73.988119
0,40.6731994,-73.9763223
0,40.6991771,-73.960499
1,40.7810624,-73.9494193
0,40.7228318,-73.7481578
0,40.7629537,-73.8319573
1,40.7246917,-73.9784146
1,40.7471865,-73.9896963
0,40.6947417,-73.8062441
1,40.7184302,-74.0005303
0,40.621814,-74.0022766
0,40.6668534,-73.8906923
0,40.7219679,-73.7522774
1,40.750766,-73.9744433
1,40.8216382,-73.9390768
0,40.680015,-73.8774282
0,40.5921838,-73.9244048
0,40.753002,-73.871635
0,40.7539141,-73.8067361
1,40.76359,-73.98144
0,40.54816,-74.21726
0,40.6425742,-73.8979496
0,40.6919491,-73.7306662
0,40.755392,-73.8282803
0,40.6654887,-73.7523466
0,40.7209662,-73.8428931
0,40.7089438,-73.8958677
0,40.6761178,-73.7404569
0,40.67089,-73.98486
0,40.5753038,-73.976609
0,40.6425838,-73.9985947
0,40.7295749,-73.8608265
0,40.69407,-73.7971441
0,40.633995,-74.12415
0,40.599453,-74.0072
0,40.70518,-73.95934
0,40.646503,-74.02322
1,40.7580218,-73.9817932
0,40.7045798,-73.8959936
0,40.7410282,-73.9343077
0,40.7010761,-73.9404204
0,40.6208475,-74.0267714
0,40.6756686,-73.8182722
0,40.626826,-73.9967902
1,40.7333917,-74.0042758
0,40.6878902,-73.9072372
1,40.7319639,-73.9881543
0,40.6205253,-73.9816974
0,40.6878322,-73.9300332
0,40.7643501,-73.8259432
0,40.6896895,-73.9923627
1,40.7793641,-73.9773678
0,40.5929683,-73.9481899
1,40.7738755,-73.9822257
0,40.7050296,-73.8200784
0,40.6698646,-73.9505022
0,40.6558,-73.94393
1,40.7832478,-73.9447234
1,40.7646168,-73.9583231
0,40.7039957,-73.8770955
1,40.7583292,-73.9689357
0,40.6689504,-73.9338885
1,40.8252325,-73.9476044
0,40.6387858,-73.9453727
0,40.6886412,-73.920549
1,40.7614858,-73.9605992
1,40.819206,-73.947044
1,40.762288,-73.9723632
0,40.586777,-73.81465
0,40.7207967,-73.9449556
0,40.590398,-73.9518933
1,40.760229,-73.9615205
0,40.7464981,-73.8876528
1,40.780065,-73.9470478
1,40.7770056,-73.9637277
0,40.6754631,-73.7338404
0,40.6670274,-73.9110187
0,40.7589746,-73.9189996
0,40.7703133,-73.8760236
1,40.74955,-74.00654
0,40.6218869,-73.9469679
0,40.778625,-73.77587
0,40.7325834,-73.8680511
0,40.7374855,-73.7478823
0,40.5865,-73.97437
0,40.719498,-73.82325
0,40.6596241,-73.7308183
0,40.6635186,-73.9572076
1,40.7193963,-74.0018831
0,40.7119028,-73.9490137
0,40.6098096,-73.9224976
0,40.692974,-73.90811
0,40.6788706,-73.9216458
0,40.6762456,-73.9090957
0,40.7284969,-73.7468556
0,40.7280732,-73.8089578
0,40.6727972,-73.9832837
0,40.6803149,-73.842019
1,40.761391,-74.0017363
0,40.6628481,-73.9428299
0,40.6287012,-74.0229594
0,40.7001071,-73.8397614
0,40.7465563,-73.826199
0,40.612579,-73.9182876
0,40.7615996,-73.9245879
